1.0280447320933093, 0.4912379532817489
1.0568759711848041, 0.4785800398939085
1.086515774652538, 0.4659221265060681
1.1169868184678233, 0.44937126907929825
1.1643031329208766, 0.43281748902186856
1.2305240043592618, 0.4143143143143143
1.3186214013947486, 0.39191527293717077
1.3744790926775372, 0.37828120090893813
1.5141893253043521, 0.35684955028020726
1.6451905877536623, 0.3412602383405303
1.7875255259042353, 0.3256709264008534
1.9692202554791722, 0.3100786918305166
2.199593068030074, 0.29448353462952004
2.5966559729348715, 0.27206403483775743
2.981772290019672, 0.2564630323754411
3.4716868189265613, 0.2428055793019297
4.3314832233764005, 0.22426733302645707
5.329994080844091, 0.21059818943030623
6.468607661546324, 0.19985167649401225
8.412497049736118, 0.18714407838495428
11.403996019700324, 0.1744277123839168
14.627333562011298, 0.1646427449347157
19.556507158659493, 0.15484900959353515
27.25432531281029, 0.14504650636037492
41.26820845702956, 0.1342532313335233
52.93266058360561, 0.1293344439329841
72.75483529196232, 0.12245457135968085
126.50337203959037, 0.11260530603596297
171.48819698705393, 0.10767482811278428
245.691646298279, 0.10273265966696615
